TiSId;Índice;Ticker;Data;Cotação
43;EUR_G4L;EURBRL 16 London;02/05/2018;4,2453
43;EUR_G4L;EURBRL 16 London;01/05/2018;4,2037
43;EUR_G4L;EURBRL 16 London;30/04/2018;4,213
43;EUR_G4L;EURBRL 16 London;27/04/2018;4,1959
43;EUR_G4L;EURBRL 16 London;26/04/2018;4,2338
43;EUR_G4L;EURBRL 16 London;25/04/2018;4,2692
43;EUR_G4L;EURBRL 16 London;24/04/2018;4,2431
43;EUR_G4L;EURBRL 16 London;23/04/2018;4,2036
43;EUR_G4L;EURBRL 16 London;20/04/2018;4,1872
43;EUR_G4L;EURBRL 16 London;19/04/2018;4,2006
43;EUR_G4L;EURBRL 16 London;18/04/2018;4,1868
43;EUR_G4L;EURBRL 16 London;17/04/2018;4,1959
43;EUR_G4L;EURBRL 16 London;16/04/2018;4,2406
43;EUR_G4L;EURBRL 16 London;13/04/2018;4,2121
43;EUR_G4L;EURBRL 16 London;12/04/2018;4,1704
43;EUR_G4L;EURBRL 16 London;11/04/2018;4,203
43;EUR_G4L;EURBRL 16 London;10/04/2018;4,2204
43;EUR_G4L;EURBRL 16 London;09/04/2018;4,1713
43;EUR_G4L;EURBRL 16 London;06/04/2018;4,1363
43;EUR_G4L;EURBRL 16 London;05/04/2018;4,0726
43;EUR_G4L;EURBRL 16 London;04/04/2018;4,1234
43;EUR_G4L;EURBRL 16 London;03/04/2018;4,0698
43;EUR_G4L;EURBRL 16 London;02/04/2018;4,0773
43;EUR_G4L;EURBRL 16 London;29/03/2018;4,0903
43;EUR_G4L;EURBRL 16 London;28/03/2018;4,1205
43;EUR_G4L;EURBRL 16 London;27/03/2018;4,1252
43;EUR_G4L;EURBRL 16 London;26/03/2018;4,1133
43;EUR_G4L;EURBRL 16 London;23/03/2018;4,093
43;EUR_G4L;EURBRL 16 London;22/03/2018;4,0643
43;EUR_G4L;EURBRL 16 London;21/03/2018;4,0338
43;EUR_G4L;EURBRL 16 London;20/03/2018;4,0454
43;EUR_G4L;EURBRL 16 London;19/03/2018;4,0533
43;EUR_G4L;EURBRL 16 London;16/03/2018;4,0393
43;EUR_G4L;EURBRL 16 London;15/03/2018;4,0483
43;EUR_G4L;EURBRL 16 London;14/03/2018;4,0335
43;EUR_G4L;EURBRL 16 London;13/03/2018;4,0274
43;EUR_G4L;EURBRL 16 London;12/03/2018;4,0186
43;EUR_G4L;EURBRL 16 London;09/03/2018;3,9996
43;EUR_G4L;EURBRL 16 London;08/03/2018;4,0249
43;EUR_G4L;EURBRL 16 London;07/03/2018;4,0161
43;EUR_G4L;EURBRL 16 London;06/03/2018;4,0006
43;EUR_G4L;EURBRL 16 London;05/03/2018;4,011
43;EUR_G4L;EURBRL 16 London;02/03/2018;4,0113
43;EUR_G4L;EURBRL 16 London;01/03/2018;3,9637
43;EUR_G4L;EURBRL 16 London;28/02/2018;3,9628
43;EUR_G4L;EURBRL 16 London;27/02/2018;3,9786
43;EUR_G4L;EURBRL 16 London;26/02/2018;3,9782
43;EUR_G4L;EURBRL 16 London;23/02/2018;3,9904
43;EUR_G4L;EURBRL 16 London;22/02/2018;4,0149
43;EUR_G4L;EURBRL 16 London;21/02/2018;4,0127
43;EUR_G4L;EURBRL 16 London;20/02/2018;4,0107
43;EUR_G4L;EURBRL 16 London;19/02/2018;4,0068
43;EUR_G4L;EURBRL 16 London;16/02/2018;4,0181
43;EUR_G4L;EURBRL 16 London;15/02/2018;4,0369
43;EUR_G4L;EURBRL 16 London;14/02/2018;4,0415
43;EUR_G4L;EURBRL 16 London;13/02/2018;4,076
43;EUR_G4L;EURBRL 16 London;12/02/2018;4,0505
43;EUR_G4L;EURBRL 16 London;09/02/2018;4,0386
43;EUR_G4L;EURBRL 16 London;08/02/2018;4,0199
43;EUR_G4L;EURBRL 16 London;07/02/2018;4,0054
43;EUR_G4L;EURBRL 16 London;06/02/2018;4,0249
43;EUR_G4L;EURBRL 16 London;05/02/2018;4,0223
43;EUR_G4L;EURBRL 16 London;02/02/2018;4,0037
43;EUR_G4L;EURBRL 16 London;01/02/2018;3,9469
43;EUR_G4L;EURBRL 16 London;31/01/2018;3,946
43;EUR_G4L;EURBRL 16 London;30/01/2018;3,9524
43;EUR_G4L;EURBRL 16 London;29/01/2018;3,9142
43;EUR_G4L;EURBRL 16 London;26/01/2018;3,9159
43;EUR_G4L;EURBRL 16 London;25/01/2018;3,9163
43;EUR_G4L;EURBRL 16 London;24/01/2018;3,9434
43;EUR_G4L;EURBRL 16 London;23/01/2018;3,9719
43;EUR_G4L;EURBRL 16 London;22/01/2018;3,9231
43;EUR_G4L;EURBRL 16 London;19/01/2018;3,9176
43;EUR_G4L;EURBRL 16 London;18/01/2018;3,9299
43;EUR_G4L;EURBRL 16 London;17/01/2018;3,9526
43;EUR_G4L;EURBRL 16 London;16/01/2018;3,9552
43;EUR_G4L;EURBRL 16 London;15/01/2018;3,9222
43;EUR_G4L;EURBRL 16 London;12/01/2018;3,9044
43;EUR_G4L;EURBRL 16 London;11/01/2018;3,8839
43;EUR_G4L;EURBRL 16 London;10/01/2018;3,8841
43;EUR_G4L;EURBRL 16 London;09/01/2018;3,873
43;EUR_G4L;EURBRL 16 London;08/01/2018;3,8637
43;EUR_G4L;EURBRL 16 London;05/01/2018;3,8918
43;EUR_G4L;EURBRL 16 London;04/01/2018;3,8962
43;EUR_G4L;EURBRL 16 London;03/01/2018;3,9128
43;EUR_G4L;EURBRL 16 London;02/01/2018;3,9302
43;EUR_G4L;EURBRL 16 London;29/12/2017;3,9775
43;EUR_G4L;EURBRL 16 London;28/12/2017;3,9437
43;EUR_G4L;EURBRL 16 London;27/12/2017;3,9358
43;EUR_G4L;EURBRL 16 London;26/12/2017;3,9389
43;EUR_G4L;EURBRL 16 London;22/12/2017;3,9371
43;EUR_G4L;EURBRL 16 London;21/12/2017;3,9276
43;EUR_G4L;EURBRL 16 London;20/12/2017;3,9113
43;EUR_G4L;EURBRL 16 London;19/12/2017;3,905
43;EUR_G4L;EURBRL 16 London;18/12/2017;3,8813
43;EUR_G4L;EURBRL 16 London;15/12/2017;3,9027
43;EUR_G4L;EURBRL 16 London;14/12/2017;3,9206
43;EUR_G4L;EURBRL 16 London;13/12/2017;3,8795
43;EUR_G4L;EURBRL 16 London;12/12/2017;3,9026
43;EUR_G4L;EURBRL 16 London;11/12/2017;3,8856
43;EUR_G4L;EURBRL 16 London;08/12/2017;3,8873
43;EUR_G4L;EURBRL 16 London;07/12/2017;3,8897
43;EUR_G4L;EURBRL 16 London;06/12/2017;3,8147
43;EUR_G4L;EURBRL 16 London;05/12/2017;3,8241
43;EUR_G4L;EURBRL 16 London;04/12/2017;3,8516
43;EUR_G4L;EURBRL 16 London;01/12/2017;3,8665
43;EUR_G4L;EURBRL 16 London;30/11/2017;3,8953
43;EUR_G4L;EURBRL 16 London;29/11/2017;3,8107
43;EUR_G4L;EURBRL 16 London;28/11/2017;3,8158
43;EUR_G4L;EURBRL 16 London;27/11/2017;3,8335
43;EUR_G4L;EURBRL 16 London;24/11/2017;3,8492
43;EUR_G4L;EURBRL 16 London;23/11/2017;3,8304
43;EUR_G4L;EURBRL 16 London;22/11/2017;3,8279
43;EUR_G4L;EURBRL 16 London;21/11/2017;3,8211
43;EUR_G4L;EURBRL 16 London;20/11/2017;3,8269
43;EUR_G4L;EURBRL 16 London;17/11/2017;3,8579
43;EUR_G4L;EURBRL 16 London;16/11/2017;3,8588
43;EUR_G4L;EURBRL 16 London;15/11/2017;3,913
43;EUR_G4L;EURBRL 16 London;14/11/2017;3,8823
43;EUR_G4L;EURBRL 16 London;13/11/2017;3,8336
43;EUR_G4L;EURBRL 16 London;10/11/2017;3,8078
43;EUR_G4L;EURBRL 16 London;09/11/2017;3,788
43;EUR_G4L;EURBRL 16 London;08/11/2017;3,7685
43;EUR_G4L;EURBRL 16 London;07/11/2017;3,7964
43;EUR_G4L;EURBRL 16 London;06/11/2017;3,8089
43;EUR_G4L;EURBRL 16 London;03/11/2017;3,8444
43;EUR_G4L;EURBRL 16 London;02/11/2017;3,8123
43;EUR_G4L;EURBRL 16 London;01/11/2017;3,7987
43;EUR_G4L;EURBRL 16 London;31/10/2017;3,8136
43;EUR_G4L;EURBRL 16 London;30/10/2017;3,7908
43;EUR_G4L;EURBRL 16 London;27/10/2017;3,7889
43;EUR_G4L;EURBRL 16 London;26/10/2017;3,8138
43;EUR_G4L;EURBRL 16 London;25/10/2017;3,8246
43;EUR_G4L;EURBRL 16 London;24/10/2017;3,8378
43;EUR_G4L;EURBRL 16 London;23/10/2017;3,7723
43;EUR_G4L;EURBRL 16 London;20/10/2017;3,7611
43;EUR_G4L;EURBRL 16 London;19/10/2017;3,7566
43;EUR_G4L;EURBRL 16 London;18/10/2017;3,7298
43;EUR_G4L;EURBRL 16 London;17/10/2017;3,736
43;EUR_G4L;EURBRL 16 London;16/10/2017;3,7341
43;EUR_G4L;EURBRL 16 London;13/10/2017;3,7362
43;EUR_G4L;EURBRL 16 London;12/10/2017;3,7618
43;EUR_G4L;EURBRL 16 London;11/10/2017;3,7506
43;EUR_G4L;EURBRL 16 London;10/10/2017;3,7376
43;EUR_G4L;EURBRL 16 London;09/10/2017;3,7301
43;EUR_G4L;EURBRL 16 London;06/10/2017;3,7102
43;EUR_G4L;EURBRL 16 London;05/10/2017;3,6647
43;EUR_G4L;EURBRL 16 London;04/10/2017;3,6803
43;EUR_G4L;EURBRL 16 London;03/10/2017;3,7008
43;EUR_G4L;EURBRL 16 London;02/10/2017;3,7101
43;EUR_G4L;EURBRL 16 London;29/09/2017;3,7393
43;EUR_G4L;EURBRL 16 London;28/09/2017;3,7537
43;EUR_G4L;EURBRL 16 London;27/09/2017;3,7439
43;EUR_G4L;EURBRL 16 London;26/09/2017;3,7297
43;EUR_G4L;EURBRL 16 London;25/09/2017;3,7349
43;EUR_G4L;EURBRL 16 London;22/09/2017;3,743
43;EUR_G4L;EURBRL 16 London;21/09/2017;3,7419
43;EUR_G4L;EURBRL 16 London;20/09/2017;3,7538
43;EUR_G4L;EURBRL 16 London;19/09/2017;3,7543
43;EUR_G4L;EURBRL 16 London;18/09/2017;3,74
43;EUR_G4L;EURBRL 16 London;15/09/2017;3,7422
43;EUR_G4L;EURBRL 16 London;14/09/2017;3,7189
43;EUR_G4L;EURBRL 16 London;13/09/2017;3,7376
43;EUR_G4L;EURBRL 16 London;12/09/2017;3,7166
43;EUR_G4L;EURBRL 16 London;11/09/2017;3,6954
43;EUR_G4L;EURBRL 16 London;08/09/2017;3,7151
43;EUR_G4L;EURBRL 16 London;07/09/2017;3,7226
43;EUR_G4L;EURBRL 16 London;06/09/2017;3,7202
43;EUR_G4L;EURBRL 16 London;05/09/2017;3,7199
43;EUR_G4L;EURBRL 16 London;04/09/2017;3,737
43;EUR_G4L;EURBRL 16 London;01/09/2017;3,7187
43;EUR_G4L;EURBRL 16 London;31/08/2017;3,7406
43;EUR_G4L;EURBRL 16 London;30/08/2017;3,7709
43;EUR_G4L;EURBRL 16 London;29/08/2017;3,8072
43;EUR_G4L;EURBRL 16 London;28/08/2017;3,7717
43;EUR_G4L;EURBRL 16 London;25/08/2017;3,731
43;EUR_G4L;EURBRL 16 London;24/08/2017;3,7063
43;EUR_G4L;EURBRL 16 London;23/08/2017;3,7269
43;EUR_G4L;EURBRL 16 London;22/08/2017;3,7061
43;EUR_G4L;EURBRL 16 London;21/08/2017;3,7151
43;EUR_G4L;EURBRL 16 London;18/08/2017;3,7209
43;EUR_G4L;EURBRL 16 London;17/08/2017;3,714
43;EUR_G4L;EURBRL 16 London;16/08/2017;3,7106
43;EUR_G4L;EURBRL 16 London;15/08/2017;3,7471
43;EUR_G4L;EURBRL 16 London;14/08/2017;3,7467
43;EUR_G4L;EURBRL 16 London;11/08/2017;3,7357
43;EUR_G4L;EURBRL 16 London;10/08/2017;3,7098
43;EUR_G4L;EURBRL 16 London;09/08/2017;3,6906
43;EUR_G4L;EURBRL 16 London;08/08/2017;3,6808
43;EUR_G4L;EURBRL 16 London;07/08/2017;3,6872
43;EUR_G4L;EURBRL 16 London;04/08/2017;3,6718
43;EUR_G4L;EURBRL 16 London;03/08/2017;3,7074
43;EUR_G4L;EURBRL 16 London;02/08/2017;3,7097
43;EUR_G4L;EURBRL 16 London;01/08/2017;3,6761
43;EUR_G4L;EURBRL 16 London;31/07/2017;3,6838
43;EUR_G4L;EURBRL 16 London;28/07/2017;3,6922
43;EUR_G4L;EURBRL 16 London;27/07/2017;3,6816
43;EUR_G4L;EURBRL 16 London;26/07/2017;3,6841
43;EUR_G4L;EURBRL 16 London;25/07/2017;3,6879
43;EUR_G4L;EURBRL 16 London;24/07/2017;3,666
43;EUR_G4L;EURBRL 16 London;21/07/2017;3,6423
43;EUR_G4L;EURBRL 16 London;20/07/2017;3,6497
43;EUR_G4L;EURBRL 16 London;19/07/2017;3,6335
43;EUR_G4L;EURBRL 16 London;18/07/2017;3,6693
43;EUR_G4L;EURBRL 16 London;17/07/2017;3,649
43;EUR_G4L;EURBRL 16 London;14/07/2017;3,6538
43;EUR_G4L;EURBRL 16 London;13/07/2017;3,6627
43;EUR_G4L;EURBRL 16 London;12/07/2017;3,6903
43;EUR_G4L;EURBRL 16 London;11/07/2017;3,7127
43;EUR_G4L;EURBRL 16 London;10/07/2017;3,7153
43;EUR_G4L;EURBRL 16 London;07/07/2017;3,751
43;EUR_G4L;EURBRL 16 London;06/07/2017;3,7799
43;EUR_G4L;EURBRL 16 London;05/07/2017;3,766
43;EUR_G4L;EURBRL 16 London;04/07/2017;3,752
43;EUR_G4L;EURBRL 16 London;03/07/2017;3,7566
43;EUR_G4L;EURBRL 16 London;30/06/2017;3,778
43;EUR_G4L;EURBRL 16 London;29/06/2017;3,7646
43;EUR_G4L;EURBRL 16 London;28/06/2017;3,7558
43;EUR_G4L;EURBRL 16 London;27/06/2017;3,7416
43;EUR_G4L;EURBRL 16 London;26/06/2017;3,7129
43;EUR_G4L;EURBRL 16 London;23/06/2017;3,733
43;EUR_G4L;EURBRL 16 London;22/06/2017;3,7263
43;EUR_G4L;EURBRL 16 London;21/06/2017;3,7056
43;EUR_G4L;EURBRL 16 London;20/06/2017;3,6832
43;EUR_G4L;EURBRL 16 London;19/06/2017;3,671
43;EUR_G4L;EURBRL 16 London;16/06/2017;3,6803
43;EUR_G4L;EURBRL 16 London;15/06/2017;3,652
43;EUR_G4L;EURBRL 16 London;14/06/2017;3,7047
43;EUR_G4L;EURBRL 16 London;13/06/2017;3,724
43;EUR_G4L;EURBRL 16 London;12/06/2017;3,6937
43;EUR_G4L;EURBRL 16 London;09/06/2017;3,6649
43;EUR_G4L;EURBRL 16 London;08/06/2017;3,6873
43;EUR_G4L;EURBRL 16 London;07/06/2017;3,6856
43;EUR_G4L;EURBRL 16 London;06/06/2017;3,6948
43;EUR_G4L;EURBRL 16 London;05/06/2017;3,6992
43;EUR_G4L;EURBRL 16 London;02/06/2017;3,6522
43;EUR_G4L;EURBRL 16 London;01/06/2017;3,6249
43;EUR_G4L;EURBRL 16 London;31/05/2017;3,6486
43;EUR_G4L;EURBRL 16 London;30/05/2017;3,6519
43;EUR_G4L;EURBRL 16 London;29/05/2017;3,6543
43;EUR_G4L;EURBRL 16 London;26/05/2017;3,6411
43;EUR_G4L;EURBRL 16 London;25/05/2017;3,6834
43;EUR_G4L;EURBRL 16 London;24/05/2017;3,646
43;EUR_G4L;EURBRL 16 London;23/05/2017;3,6608
43;EUR_G4L;EURBRL 16 London;22/05/2017;3,7063
43;EUR_G4L;EURBRL 16 London;19/05/2017;3,6833
43;EUR_G4L;EURBRL 16 London;18/05/2017;3,702
43;EUR_G4L;EURBRL 16 London;17/05/2017;3,4606
43;EUR_G4L;EURBRL 16 London;16/05/2017;3,4302
43;EUR_G4L;EURBRL 16 London;15/05/2017;3,4081
43;EUR_G4L;EURBRL 16 London;12/05/2017;3,4203
43;EUR_G4L;EURBRL 16 London;11/05/2017;3,4321
43;EUR_G4L;EURBRL 16 London;10/05/2017;3,4354
43;EUR_G4L;EURBRL 16 London;09/05/2017;3,4665
43;EUR_G4L;EURBRL 16 London;08/05/2017;3,4901
43;EUR_G4L;EURBRL 16 London;05/05/2017;3,4888
43;EUR_G4L;EURBRL 16 London;04/05/2017;3,4772
43;EUR_G4L;EURBRL 16 London;03/05/2017;3,4369
43;EUR_G4L;EURBRL 16 London;02/05/2017;3,4496
43;EUR_G4L;EURBRL 16 London;28/04/2017;3,4864
43;EUR_G4L;EURBRL 16 London;27/04/2017;3,4501
43;EUR_G4L;EURBRL 16 London;26/04/2017;3,4628
43;EUR_G4L;EURBRL 16 London;25/04/2017;3,4501
43;EUR_G4L;EURBRL 16 London;24/04/2017;3,3984
43;EUR_G4L;EURBRL 16 London;20/04/2017;3,3845
43;EUR_G4L;EURBRL 16 London;19/04/2017;3,363
43;EUR_G4L;EURBRL 16 London;18/04/2017;3,3093
43;EUR_G4L;EURBRL 16 London;17/04/2017;3,3113
43;EUR_G4L;EURBRL 16 London;13/04/2017;3,32
43;EUR_G4L;EURBRL 16 London;12/04/2017;3,342
43;EUR_G4L;EURBRL 16 London;11/04/2017;3,3493
43;EUR_G4L;EURBRL 16 London;10/04/2017;3,3344
43;EUR_G4L;EURBRL 16 London;07/04/2017;3,3218
43;EUR_G4L;EURBRL 16 London;06/04/2017;3,3232
43;EUR_G4L;EURBRL 16 London;05/04/2017;3,2992
43;EUR_G4L;EURBRL 16 London;04/04/2017;3,3301
43;EUR_G4L;EURBRL 16 London;03/04/2017;3,319
43;EUR_G4L;EURBRL 16 London;31/03/2017;3,3931
43;EUR_G4L;EURBRL 16 London;30/03/2017;3,351
43;EUR_G4L;EURBRL 16 London;29/03/2017;3,354
43;EUR_G4L;EURBRL 16 London;28/03/2017;3,4054
43;EUR_G4L;EURBRL 16 London;27/03/2017;3,4058
43;EUR_G4L;EURBRL 16 London;24/03/2017;3,3672
43;EUR_G4L;EURBRL 16 London;23/03/2017;3,3832
43;EUR_G4L;EURBRL 16 London;22/03/2017;3,3354
43;EUR_G4L;EURBRL 16 London;21/03/2017;3,3348
43;EUR_G4L;EURBRL 16 London;20/03/2017;3,312
43;EUR_G4L;EURBRL 16 London;17/03/2017;3,3341
43;EUR_G4L;EURBRL 16 London;16/03/2017;3,35
43;EUR_G4L;EURBRL 16 London;15/03/2017;3,3593
43;EUR_G4L;EURBRL 16 London;14/03/2017;3,3645
43;EUR_G4L;EURBRL 16 London;13/03/2017;3,3633
43;EUR_G4L;EURBRL 16 London;10/03/2017;3,3642
43;EUR_G4L;EURBRL 16 London;09/03/2017;3,364
43;EUR_G4L;EURBRL 16 London;08/03/2017;3,3208
43;EUR_G4L;EURBRL 16 London;07/03/2017;3,2989
43;EUR_G4L;EURBRL 16 London;06/03/2017;3,3017
43;EUR_G4L;EURBRL 16 London;03/03/2017;3,3197
43;EUR_G4L;EURBRL 16 London;02/03/2017;3,2892
43;EUR_G4L;EURBRL 16 London;01/03/2017;3,2842
43;EUR_G4L;EURBRL 16 London;24/02/2017;3,2761
43;EUR_G4L;EURBRL 16 London;23/02/2017;3,248
43;EUR_G4L;EURBRL 16 London;22/02/2017;3,2464
43;EUR_G4L;EURBRL 16 London;21/02/2017;3,264
43;EUR_G4L;EURBRL 16 London;20/02/2017;3,2775
43;EUR_G4L;EURBRL 16 London;17/02/2017;3,2989
43;EUR_G4L;EURBRL 16 London;16/02/2017;3,2644
43;EUR_G4L;EURBRL 16 London;15/02/2017;3,2388
43;EUR_G4L;EURBRL 16 London;14/02/2017;3,2993
43;EUR_G4L;EURBRL 16 London;13/02/2017;3,3053
43;EUR_G4L;EURBRL 16 London;10/02/2017;3,3116
43;EUR_G4L;EURBRL 16 London;09/02/2017;3,3334
43;EUR_G4L;EURBRL 16 London;08/02/2017;3,3418
43;EUR_G4L;EURBRL 16 London;07/02/2017;3,3464
43;EUR_G4L;EURBRL 16 London;06/02/2017;3,349
43;EUR_G4L;EURBRL 16 London;03/02/2017;3,3561
43;EUR_G4L;EURBRL 16 London;02/02/2017;3,3775
43;EUR_G4L;EURBRL 16 London;01/02/2017;3,3946
43;EUR_G4L;EURBRL 16 London;31/01/2017;3,3927
43;EUR_G4L;EURBRL 16 London;30/01/2017;3,3382
43;EUR_G4L;EURBRL 16 London;27/01/2017;3,3734
43;EUR_G4L;EURBRL 16 London;26/01/2017;3,4061
43;EUR_G4L;EURBRL 16 London;24/01/2017;3,4041
43;EUR_G4L;EURBRL 16 London;23/01/2017;3,4016
43;EUR_G4L;EURBRL 16 London;20/01/2017;3,4062
43;EUR_G4L;EURBRL 16 London;19/01/2017;3,4036
43;EUR_G4L;EURBRL 16 London;18/01/2017;3,44
43;EUR_G4L;EURBRL 16 London;17/01/2017;3,4379
43;EUR_G4L;EURBRL 16 London;16/01/2017;3,4203
43;EUR_G4L;EURBRL 16 London;13/01/2017;3,4154
43;EUR_G4L;EURBRL 16 London;12/01/2017;3,3863
43;EUR_G4L;EURBRL 16 London;11/01/2017;3,377
43;EUR_G4L;EURBRL 16 London;10/01/2017;3,3734
43;EUR_G4L;EURBRL 16 London;09/01/2017;3,3745
43;EUR_G4L;EURBRL 16 London;06/01/2017;3,3929
43;EUR_G4L;EURBRL 16 London;05/01/2017;3,3971
43;EUR_G4L;EURBRL 16 London;04/01/2017;3,3762
43;EUR_G4L;EURBRL 16 London;03/01/2017;3,3754
1;IBOVESPA;IBOV Index;15/05/2017;NULL
1;IBOVESPA;IBOV Index;12/05/2017;68221,94
1;IBOVESPA;IBOV Index;11/05/2017;67537,61
1;IBOVESPA;IBOV Index;10/05/2017;67349,72
1;IBOVESPA;IBOV Index;09/05/2017;66277,67
1;IBOVESPA;IBOV Index;08/05/2017;65526,16
1;IBOVESPA;IBOV Index;05/05/2017;65709,73
1;IBOVESPA;IBOV Index;04/05/2017;64862,6
1;IBOVESPA;IBOV Index;03/05/2017;66093,78
1;IBOVESPA;IBOV Index;02/05/2017;66721,74
1;IBOVESPA;IBOV Index;28/04/2017;65403,24
1;IBOVESPA;IBOV Index;27/04/2017;64676,55
1;IBOVESPA;IBOV Index;26/04/2017;64861,92
1;IBOVESPA;IBOV Index;25/04/2017;65148,34
1;IBOVESPA;IBOV Index;24/04/2017;64389,01
1;IBOVESPA;IBOV Index;20/04/2017;63760,61
1;IBOVESPA;IBOV Index;19/04/2017;63406,96
1;IBOVESPA;IBOV Index;18/04/2017;64158,84
1;IBOVESPA;IBOV Index;17/04/2017;64334,92
1;IBOVESPA;IBOV Index;13/04/2017;62826,27
1;IBOVESPA;IBOV Index;12/04/2017;63891,67
1;IBOVESPA;IBOV Index;11/04/2017;64359,79
1;IBOVESPA;IBOV Index;10/04/2017;64649,81
1;IBOVESPA;IBOV Index;07/04/2017;64593,1
1;IBOVESPA;IBOV Index;06/04/2017;64222,72
1;IBOVESPA;IBOV Index;05/04/2017;64774,76
1;IBOVESPA;IBOV Index;04/04/2017;65768,91
1;IBOVESPA;IBOV Index;03/04/2017;65211,47
1;IBOVESPA;IBOV Index;31/03/2017;64984,06
1;IBOVESPA;IBOV Index;30/03/2017;65265,98
1;IBOVESPA;IBOV Index;29/03/2017;65528,28
1;IBOVESPA;IBOV Index;28/03/2017;64640,45
1;IBOVESPA;IBOV Index;27/03/2017;64308,38
1;IBOVESPA;IBOV Index;24/03/2017;63853,77
1;IBOVESPA;IBOV Index;23/03/2017;63530,78
1;IBOVESPA;IBOV Index;22/03/2017;63521,33
1;IBOVESPA;IBOV Index;21/03/2017;62980,36
1;IBOVESPA;IBOV Index;20/03/2017;64884,26
1;IBOVESPA;IBOV Index;17/03/2017;64209,93
1;IBOVESPA;IBOV Index;16/03/2017;65782,85
1;IBOVESPA;IBOV Index;15/03/2017;66234,87
1;IBOVESPA;IBOV Index;14/03/2017;64699,46
1;IBOVESPA;IBOV Index;13/03/2017;65534,3
1;IBOVESPA;IBOV Index;10/03/2017;64675,46
1;IBOVESPA;IBOV Index;09/03/2017;64585,23
1;IBOVESPA;IBOV Index;08/03/2017;64718,01
1;IBOVESPA;IBOV Index;07/03/2017;65742,32
1;IBOVESPA;IBOV Index;06/03/2017;66341,36
1;IBOVESPA;IBOV Index;03/03/2017;66785,53
1;IBOVESPA;IBOV Index;02/03/2017;65854,93
1;IBOVESPA;IBOV Index;01/03/2017;66988,87
1;IBOVESPA;IBOV Index;24/02/2017;66662,1
1;IBOVESPA;IBOV Index;23/02/2017;67461,39
1;IBOVESPA;IBOV Index;22/02/2017;68589,54
1;IBOVESPA;IBOV Index;21/02/2017;69052,02
1;IBOVESPA;IBOV Index;20/02/2017;68532,85
1;IBOVESPA;IBOV Index;17/02/2017;67748,41
1;IBOVESPA;IBOV Index;16/02/2017;67814,24
1;IBOVESPA;IBOV Index;15/02/2017;67975,58
1;IBOVESPA;IBOV Index;14/02/2017;66712,88
1;IBOVESPA;IBOV Index;13/02/2017;66967,64
1;IBOVESPA;IBOV Index;10/02/2017;66124,52
1;IBOVESPA;IBOV Index;09/02/2017;64964,88
1;IBOVESPA;IBOV Index;08/02/2017;64835,4
1;IBOVESPA;IBOV Index;07/02/2017;64198,89
1;IBOVESPA;IBOV Index;06/02/2017;63992,93
1;IBOVESPA;IBOV Index;03/02/2017;64953,93
1;IBOVESPA;IBOV Index;02/02/2017;64578,21
1;IBOVESPA;IBOV Index;01/02/2017;64836,12
1;IBOVESPA;IBOV Index;31/01/2017;64670,78
1;IBOVESPA;IBOV Index;30/01/2017;64301,73
1;IBOVESPA;IBOV Index;27/01/2017;66033,98
1;IBOVESPA;IBOV Index;26/01/2017;66190,62
1;IBOVESPA;IBOV Index;25/01/2017;65840,09
1;IBOVESPA;IBOV Index;24/01/2017;65840,09
1;IBOVESPA;IBOV Index;23/01/2017;65748,62
1;IBOVESPA;IBOV Index;20/01/2017;64521,18
1;IBOVESPA;IBOV Index;19/01/2017;63950,86
1;IBOVESPA;IBOV Index;18/01/2017;64149,57
1;IBOVESPA;IBOV Index;17/01/2017;64354,33
1;IBOVESPA;IBOV Index;16/01/2017;63831,27
1;IBOVESPA;IBOV Index;13/01/2017;63651,51
1;IBOVESPA;IBOV Index;12/01/2017;63953,93
1;IBOVESPA;IBOV Index;11/01/2017;62446,26
1;IBOVESPA;IBOV Index;10/01/2017;62131,8
1;IBOVESPA;IBOV Index;09/01/2017;61700,29
1;IBOVESPA;IBOV Index;06/01/2017;61665,36
1;IBOVESPA;IBOV Index;05/01/2017;62070,98
1;IBOVESPA;IBOV Index;04/01/2017;61589,05
1;IBOVESPA;IBOV Index;03/01/2017;61813,82
1;IBOVESPA;IBOV Index;02/01/2017;59588,7
59;Ice Bofa Dev HYC;HYDC4HUS  Index;31/12/2023;488,04
59;Ice Bofa Dev HYC;HYDC4HUS  Index;29/12/2023;487,95
59;Ice Bofa Dev HYC;HYDC4HUS  Index;28/12/2023;488,1
59;Ice Bofa Dev HYC;HYDC4HUS  Index;27/12/2023;488,06
59;Ice Bofa Dev HYC;HYDC4HUS  Index;26/12/2023;486,83
59;Ice Bofa Dev HYC;HYDC4HUS  Index;22/12/2023;486,45
59;Ice Bofa Dev HYC;HYDC4HUS  Index;21/12/2023;486
59;Ice Bofa Dev HYC;HYDC4HUS  Index;20/12/2023;485,64
59;Ice Bofa Dev HYC;HYDC4HUS  Index;19/12/2023;484,47
59;Ice Bofa Dev HYC;HYDC4HUS  Index;18/12/2023;483,48
59;Ice Bofa Dev HYC;HYDC4HUS  Index;15/12/2023;483,33
59;Ice Bofa Dev HYC;HYDC4HUS  Index;14/12/2023;483,41
59;Ice Bofa Dev HYC;HYDC4HUS  Index;13/12/2023;477,79
59;Ice Bofa Dev HYC;HYDC4HUS  Index;12/12/2023;475,39
